"Id","SalePrice"
1633,182482.594423851
1634,192083.457090105
1635,183665.128805087
1636,166781.196570571
1637,181586.952187559
1638,198124.258528929
1639,175811.71539467
1640,227590.340183734
1641,172134.333478075
1642,233963.104255534
1643,234095.572880606
1644,238257.084752466
1645,179804.13075078
1646,155872.991737161
1647,153564.122514164
1648,136274.857527554
1649,135485.340448073
1650,118114.39610312
1651,118576.826684484
1652,86378.8480932031
1653,88705.2425184653
1654,150216.599831786
1655,144283.831289335
1656,145710.185183209
1657,150963.425018836
1658,161633.184965978
1659,122055.099424397
1660,161469.500552362
1661,439074.434315906
1662,347322.145728782
1663,353785.685817157
1664,430931.705224215
1665,318919.2321233
1666,348766.577420263
1667,361342.982883098
1668,330843.909208115
1669,294343.477508769
1670,341505.956076845
1671,266388.986749749
1672,425058.964235967
1673,317605.641988596
1674,251105.769416019
1675,197806.26874993
1676,203717.230544248
1677,214156.44916221
1678,433834.794484162
1679,380856.046800257
1680,325582.59010557
1681,271675.80142448
1682,320662.077777132
1683,203103.815541779
1684,177771.064339686
1685,178233.512700712
1686,170876.396798463
1687,176821.157308204
1688,197297.104008933
1689,198053.80709367
1690,185661.742420843
1691,183071.048122505
1692,278992.155483751
1693,179690.130786569
1694,182160.537448835
1695,170618.350984524
1696,273535.515457232
1697,170469.983164549
1698,335981.468115662
1699,316403.279575265
1700,250754.908900849
1701,259854.083137694
1702,253225.223878226
1703,265706.07892446
1704,288716.809223643
1705,246413.101081968
1706,433400.50050825
1707,216294.855523615
1708,211512.207437526
1709,265640.952463147
1710,230160.67759524
1711,286963.8046499
1712,268526.163762892
1713,277020.666623279
1714,214005.259646501
1715,203660.795949122
1716,176896.940153161
1717,164101.114107415
1718,126460.939745743
1719,203790.852985897
1720,239193.382827635
1721,165296.339022194
1722,134751.559866079
1723,161085.909538657
1724,218619.97395558
1725,235176.10903913
1726,196106.215663705
1727,179452.256196795
1728,185555.554593726
1729,163601.805573295
1730,160680.563136741
1731,121802.966640336
1732,126272.695759142
1733,118804.816543143
1734,126015.334767431
1735,138660.375645879
1736,121331.755935746
1737,314010.601993359
1738,217431.670729464
1739,270619.661763571
1740,240808.599830755
1741,207295.023216415
1742,167553.958200751
1743,171827.404360552
1744,289225.685182206
1745,202087.165627402
1746,210671.159032215
1747,199262.380620982
1748,213870.530675062
1749,161015.255607404
1750,130059.950034431
1751,213080.02507016
1752,122635.5473042
1753,141217.478229989
1754,179264.838162094
1755,165476.64535594
1756,121838.421993087
1757,115016.776535405
1758,162369.623313703
1759,160946.535641123
1760,158127.666121132
1761,145870.620498207
1762,178562.617696531
1763,163059.328109007
1764,124598.602547908
1765,158601.566612257
1766,171997.082267079
1767,200125.018086166
1768,139024.538678637
1769,155819.513418741
1770,146088.457052612
1771,127230.72401996
1772,136507.2699943
1773,142238.951982574
1774,140082.695833149
1775,127574.958919707
1776,118806.304833744
1777,113607.571817949
1778,130792.635082313
1779,121708.896519672
1780,157587.559131258
1781,128243.067479744
1782,105873.211727457
1783,133748.152319906
1784,116450.424252807
1785,114455.792616554
1786,155152.083878705
1787,164705.024032125
1788,89381.4238796401
1789,106836.578439661
1790,104250.981586027
1791,185098.654311006
1792,142384.96582768
1793,151628.698223354
1794,135115.986628119
1795,131317.646246238
1796,145356.779636924
1797,113215.584067075
1798,124957.121201899
1799,109436.578951143
1800,130151.773878359
1801,124289.341822789
1802,128585.79845553
1803,145799.627391121
1804,142030.178133197
1805,136720.035541176
1806,107131.621200074
1807,122869.987292755
1808,121851.215240214
1809,115351.512211558
1810,136652.017853272
1811,110603.111795969
1812,94735.1451098058
1813,111042.593480942
1814,97638.8092480437
1815,75252.9961999031
1816,106107.504448542
1817,143017.648329171
1818,136682.588043336
1819,132294.559692463
1820,93886.024244362
1821,111751.70843725
1822,146836.038934624
1823,74024.5790385538
1824,136993.394299823
1825,137914.223025588
1826,111100.087408699
1827,106878.34805702
1828,128014.938459771
1829,113374.183408392
1830,122034.800755731
1831,128631.434517212
1832,111701.811468887
1833,126382.875271394
1834,131993.693381572
1835,126570.245341182
1836,114322.352239339
1837,99357.1561309977
1838,126777.45272921
1839,98626.7681048231
1840,149664.135815186
1841,133670.207350001
1842,96327.4431470185
1843,146943.12119502
1844,145280.758155639
1845,148866.748937613
1846,153733.32831913
1847,165331.384084188
1848,68199.1945912576
1849,119987.89487152
1850,123109.2252467
1851,151295.95156818
1852,131745.866229294
1853,156776.892782265
1854,169657.499323278
1855,170877.628539218
1856,225944.00207772
1857,183115.399399782
1858,130277.802722386
1859,114805.42681753
1860,158045.968515802
1861,114652.406980392
1862,285482.68320826
1863,280676.034791411
1864,280673.501317864
1865,341692.89956697
1866,329563.898162924
1867,245510.98166532
1868,309000.005372919
1869,200234.940812448
1870,232100.204353659
1871,270273.736029458
1872,181361.592307259
1873,233977.672650225
1874,140881.261437729
1875,196161.044030377
1876,191352.585715324
1877,213570.876121906
1878,220188.054696594
1879,133173.940654962
1880,128966.956438817
1881,243454.607175746
1882,261059.198029964
1883,200394.125547741
1884,209939.887433855
1885,247420.114423197
1886,298120.837600928
1887,211492.860430487
1888,282460.110965028
1889,182827.82777987
1890,135066.42134418
1891,138709.461410616
1892,109284.44394147
1893,132840.271038718
1894,127085.903830134
1895,146487.782051812
1896,125122.452101245
1897,132889.77098906
1898,128102.597936744
1899,151378.890867654
1900,130951.296255031
1901,147763.7761744
1902,131304.307065081
1903,185755.895936129
1904,136845.255376358
1905,180365.460828596
1906,147466.77711824
1907,188328.774313657
1908,119539.699834178
1909,141736.141156587
1910,127279.812478148
1911,181105.784830647
1912,269928.87422214
1913,145797.999182894
1914,73416.0904588993
1915,345866.462516583
1916,91424.4740315412
1917,253285.051696547
1918,135303.751424806
1919,153094.665962956
1920,159917.197116735
1921,403686.901693892
1922,312548.841907608
1923,197811.516082996
1924,231092.358271534
1925,216491.446246492
1926,379101.203170559
1927,135877.780236893
1928,159918.811924907
1929,118770.973143793
1930,139303.12060962
1931,150951.410008116
1932,138045.530278231
1933,185556.153199114
1934,178457.529670158
1935,178568.135818012
1936,182740.083953393
1937,183987.85591934
1938,183773.887237368
1939,251264.377869141
1940,193324.208630487
1941,178292.524320112
1942,188252.722155158
1943,210425.392922537
1944,346184.897614926
1945,363513.536541363
1946,161428.032476314
1947,331435.959330858
1948,168091.466121057
1949,231194.225668926
1950,166042.84863752
1951,243403.499351352
1952,215331.883802678
1953,173492.790591482
1954,184313.574142681
1955,124696.55675841
1956,264727.374439424
1957,156143.373860114
1958,307094.402325992
1959,142871.076958674
1960,119028.580844541
1961,121695.414967358
1962,86085.1313327757
1963,93365.3311417836
1964,101774.635951243
1965,143534.288978892
1966,135338.643134995
1967,293114.578462634
1968,414325.737138134
1969,383293.665384343
1970,415668.642186528
1971,401421.523307813
1972,356122.704662667
1973,292387.231975975
1974,333078.599699062
1975,438603.034572107
1976,274630.254379565
1977,373049.892896306
1978,361329.137492245
1979,325357.892721249
1980,208012.900395077
1981,326780.201724612
1982,227162.393505204
1983,218718.899394794
1984,165028.973211121
1985,223446.138829411
1986,220274.339590884
1987,179945.306798171
1988,182206.674563477
1989,197238.11267094
1990,227769.510509763
1991,216692.873009875
1992,212643.820582701
1993,180042.374166511
1994,235437.052869703
1995,178911.875345459
1996,261602.443682867
1997,312005.462210862
1998,335171.047268168
1999,263740.635046534
2000,297346.458881561
2001,292720.167838335
2002,250894.645756477
2003,261696.909571115
2004,290622.033680968
2005,234098.663511583
2006,217425.338137205
2007,254845.189471271
2008,206174.923084328
2009,202058.794989115
2010,193145.301836521
2011,135589.841465339
2012,182652.498824684
2013,190362.389892837
2014,192811.595552285
2015,197182.050373885
2016,201566.031437054
2017,196591.210559418
2018,139131.612020252
2019,130158.903960177
2020,112807.018339407
2021,114580.083610038
2022,168181.443339038
2023,148759.20112347
2024,259467.808082213
2025,329267.321529738
2026,181446.274740757
2027,156661.570042823
2028,162122.581855502
2029,170070.489830326
2030,265368.698895715
2031,229986.899082682
2032,244392.243205619
2033,249637.073230946
2034,164959.900125353
2035,195883.565486116
2036,177190.44443339
2037,181585.549518197
2038,278320.109580848
2039,213112.597925498
2040,301926.349003669
2041,269658.631951553
2042,203707.609450326
2043,156698.983343933
2044,164632.21000053
2045,195115.382784753
2046,132259.140226048
2047,145171.81122589
2048,132138.182882466
2049,128995.638959654
2050,160650.7731528
2051,110842.511177414
2052,130365.985515183
2053,139872.544445859
2054,96435.2031177573
2055,153986.524300036
2056,149682.202751723
2057,124800.054304434
2058,224277.239155366
2059,142515.49394196
2060,151531.213297185
2061,159818.04014743
2062,132546.519458637
2063,119282.80369151
2064,132574.188013273
2065,116447.612358779
2066,170687.551758412
2067,144220.285331748
2068,137462.539766681
2069,81427.5414536165
2070,100927.88375886
2071,114168.18969637
2072,145806.565783832
2073,146575.073844796
2074,168586.875521005
2075,135302.245472566
2076,122632.434502803
2077,144782.971027103
2078,124288.150431446
2079,121770.30996477
2080,113308.17047506
2081,118432.704327057
2082,130587.582785828
2083,125860.239728333
2084,109251.285535176
2085,126380.736410848
2086,126961.913283621
2087,114596.5549227
2088,103349.051569927
2089,90970.5236688586
2090,125433.776447583
2091,116160.059111019
2092,124377.534922563
2093,133135.429730837
2094,121804.336167701
2095,147823.092347937
2096,85361.493923926
2097,91781.7841774217
2098,138586.642985349
2099,78657.4537717302
2100,117637.212887407
2101,122490.847741065
2102,123699.418028671
2103,104411.299048767
2104,116272.393390085
2105,120599.057472509
2106,95977.2447067691
2107,184034.673633811
2108,111361.074760011
2109,107615.139800971
2110,133187.12728987
2111,132891.198444297
2112,138050.117720523
2113,114142.771209904
2114,110901.754043261
2115,139701.609085857
2116,117785.799578998
2117,132699.194333382
2118,128640.070225096
2119,105870.643318139
2120,124299.397296063
2121,101432.121682813
2122,106248.37686574
2123,97131.50967614
2124,148293.634155114
2125,120742.184947019
2126,150658.930913337
2127,120326.381958958
2128,130417.373998965
2129,105473.387362633
2130,128384.949847689
2131,149468.592697929
2132,105421.684849538
2133,118333.6765256
2134,124977.062994888
2135,105544.213048384
2136,98622.0430289619
2137,117904.473376822
2138,137796.062404085
2139,149962.468890223
2140,132205.996787859
2141,146665.323261424
2142,137486.297872006
2143,140539.163338376
2144,129472.294650941
2145,131836.460699267
2146,152264.499426513
2147,171641.420174127
2148,130403.478457425
2149,144791.269251889
2150,193215.746689116
2151,115340.265047936
2152,150056.116904842
2153,152933.698656013
2154,100038.284761644
2155,128244.180901151
2156,262695.327875609
2157,241604.674022801
2158,238326.348854735
2159,207820.551692622
2160,178243.85715973
2161,252328.168008074
2162,363159.706513846
2163,357754.214612086
2164,255629.749463829
2165,185959.674810598
2166,141134.211148951
2167,210886.871140251
2168,203326.717603187
2169,195544.665051721
2170,213086.416339879
2171,140911.917675681
2172,133735.048616501
2173,154895.91896587
2174,229966.732502513
2175,283565.297006583
2176,322077.113432889
2177,255612.642030615
2178,223957.443836281
2179,145216.82555125
2180,222101.2354941
2181,197098.105462508
2182,229200.764107598
2183,198185.360103714
2184,125991.183755089
2185,132068.419314792
2186,132394.295831604
2187,151195.933912219
2188,150848.551319213
2189,211325.937272755
2190,82980.2857815884
2191,86126.8406675655
2192,92884.7956763293
2193,95041.402497859
2194,96222.2123912296
2195,124268.060196627
2196,111524.119085651
2197,115048.427017246
2198,146901.328731747
2199,169206.262287269
2200,134252.01758413
2201,135321.305259038
2202,182905.448305445
2203,162800.7658914
2204,166346.937443981
2205,114044.088863769
2206,140817.08755194
2207,206398.859585245
2208,205205.29646381
2209,187444.653267007
2210,127560.267248305
2211,111114.236572079
2212,105687.72308135
2213,94146.478960899
2214,149146.811594663
2215,104985.273258691
2216,134608.361590379
2217,89605.3502210409
2218,89945.8992983283
2219,79152.0638413526
2220,94350.1602112022
2221,345690.757647445
2222,287296.363655474
2223,294620.516968756
2224,221619.252443941
2225,130251.478690034
2226,196294.960802936
2227,208433.469297515
2228,269811.263259706
2229,257039.372568077
2230,166966.10821836
2231,221038.848470832
2232,182908.145047733
2233,191429.501407364
2234,254000.25846139
2235,231209.43386587
2236,277487.690402644
2237,356320.374441528
2238,208304.956864981
2239,121649.104928484
2240,156089.976894756
2241,163730.36601366
2242,129900.206890378
2243,131821.271622066
2244,105272.556324585
2245,106205.215870668
2246,140039.981101191
2247,100112.855268822
2248,122195.843636106
2249,125337.24817137
2250,133491.288505133
2251,130514.32445957
2252,168424.85189564
2253,170833.29685791
2254,178809.730297686
2255,186180.502146674
2256,181136.712187843
2257,208198.538200419
2258,171116.150995586
2259,178128.647593236
2260,153067.05750506
2261,175227.984146591
2262,212389.420592909
2263,361301.012746679
2264,406387.712221417
2265,162837.727885685
2266,280782.313104236
2267,345330.684760934
2268,379369.577170936
2269,150182.593902769
2270,187709.103468496
2271,209920.431722124
2272,199762.463891653
2273,167304.998787692
2274,169722.061445353
2275,170790.38852531
2276,171903.339538437
2277,175758.642474618
2278,136487.518845227
2279,127714.396055285
2280,113627.027283243
2281,196037.298299306
2282,206313.365791573
2283,92396.0572818036
2284,105443.091353136
2285,132549.659019887
2286,120358.899897172
2287,354668.715542066
2288,277788.362056435
2289,364666.250138606
2290,392526.31303859
2291,344402.426029212
2292,410709.327917316
2293,440877.204809876
2294,392269.721878712
2295,426810.80736908
2296,272699.063766335
2297,334474.563341918
2298,336721.235506211
2299,354573.471920657
2300,326481.16353887
2301,311977.948166756
2302,233398.123381487
2303,235612.581558436
2304,237351.09681734
2305,194851.052041962
2306,196685.587166535
2307,195959.460109268
2308,222853.632768752
2309,282010.506938834
2310,223518.373682865
2311,208929.496739341
2312,179224.19632441
2313,178969.041829602
2314,184346.039595523
2315,175288.750922593
2316,200827.290413216
2317,182866.050625771
2318,184469.721317917
2319,179263.156653817
2320,181925.160901026
2321,245995.36899674
2322,171596.84188457
2323,180694.53308517
2324,184822.065572748
2325,212498.408228901
2326,182321.096759206
2327,215958.986271029
2328,224729.442355666
2329,181609.000765113
2330,177255.483692068
2331,340070.784119836
2332,348687.435012871
2333,308379.671461852
2334,264824.070120036
2335,271679.888226808
2336,304915.984697257
2337,199809.650620109
2338,269746.88921545
2339,235915.287384762
2340,388162.177248179
2341,221606.641434492
2342,224791.860472951
2343,224143.581804888
2344,228865.130617058
2345,230790.805296502
2346,212333.002243938
2347,203165.438084016
2348,225646.660735902
2349,183915.820343538
2350,320000.548843424
2351,272282.217395928
2352,262903.853786571
2353,280841.397312887
2354,124770.962704403
2355,141242.61399924
2356,157492.791005392
2357,203159.50208163
2358,201622.801228562
2359,129305.256384469
2360,120080.824455918
2361,128989.440796803
2362,264492.120671623
2363,131647.01433975
2364,165080.980607295
2365,225745.705247469
2366,195506.037430727
2367,220665.101111549
2368,215948.111724286
2369,220329.300982695
2370,170804.784103099
2371,167909.57341217
2372,185040.918211122
2373,255147.581065763
2374,286427.577272481
2375,233052.651770206
2376,260125.815863159
2377,301501.59846238
2378,146922.318000577
2379,185387.661116905
2380,140752.552486073
2381,155020.314939678
2382,187730.738581987
2383,202666.177757651
2384,233828.743556877
2385,155128.983556019
2386,136869.330490066
2387,134376.666339379
2388,114818.212252891
2389,135479.692713372
2390,150723.752685515
2391,141353.211808637
2392,112410.242871168
2393,152614.56070002
2394,139046.896266952
2395,188782.066207966
2396,151544.253021675
2397,191930.93243646
2398,131891.901083027
2399,75425.8212893429
2400,71162.9311061563
2401,111490.392933741
2402,132931.431323612
2403,137371.896612206
2404,155543.094050299
2405,159175.142153102
2406,130489.208534071
2407,118718.479573262
2408,134772.434738214
2409,137504.684994695
2410,153425.569219758
2411,120571.071661813
2412,154310.724842047
2413,133877.98508534
2414,128583.680869544
2415,129187.173253209
2416,115674.308136243
2417,128762.233674789
2418,123400.857882229
2419,126049.674597592
2420,127930.18070865
2421,142825.168593132
2422,122680.440200905
2423,133901.430845799
2424,145529.911426659
2425,230385.427766106
2426,122947.688039517
2427,119967.059867221
2428,153583.994332857
2429,116902.264315396
2430,124582.984647849
2431,132674.620982863
2432,132667.835982379
2433,141110.897529023
2434,132504.717644171
2435,143420.871266867
2436,111013.357992416
2437,111229.843682412
2438,127104.442391795
2439,116859.18590249
2440,111661.778144258
2441,105324.256071728
2442,113219.140478864
2443,120819.9508125
2444,138878.303090829
2445,91892.5894582397
2446,130062.165920801
2447,192330.575947137
2448,151350.565558085
2449,103053.153827523
2450,134081.252341687
2451,133315.324955122
2452,188744.439370106
2453,95874.7556410777
2454,141796.952270369
2455,121083.780813157
2456,116080.728062551
2457,111828.602938456
2458,124708.145396645
2459,111093.611457451
2460,135917.027052372
2461,114832.120171431
2462,127523.17918222
2463,111140.327661561
2464,142873.275929542
2465,128071.45968155
2466,112993.411480287
2467,147624.578007514
2468,95488.5771587641
2469,90913.1582331222
2470,177426.172987828
2471,174772.983494808
2472,158831.064336165
2473,116857.215211482
2474,112817.535619923
2475,192582.61139067
2476,106131.622062845
2477,128085.672219875
2478,155316.781062959
2479,120385.565529649
2480,152924.573867084
2481,135598.13600589
2482,130323.390792952
2483,121709.326330494
2484,124837.04360754
2485,125892.61255174
2486,154079.905252305
2487,217867.933982999
2488,139562.689316017
2489,151368.636707622
2490,150223.742494993
2491,94003.4445122619
2492,186343.154837366
2493,166094.199103235
2494,159616.920280913
2495,102865.333754002
2496,219348.735921283
2497,135492.193759961
2498,117177.729767313
2499,99629.5063787188
2500,144112.392010075
2501,125512.430069039
2502,134413.889473148
2503,107758.326557589
2504,176962.217453121
2505,222128.756832502
2506,257583.990654251
2507,301895.689469317
2508,255054.221656529
2509,224974.787227382
2510,230645.088828824
2511,186472.786373377
2512,208055.552588987
2513,223445.926824981
2514,233518.730556537
2515,145409.291483241
2516,178269.533703316
2517,132652.376372704
2518,151297.999446744
2519,227276.310966149
2520,213771.998645726
2521,195188.806785577
2522,219547.525443739
2523,129709.390714868
2524,144132.892300403
2525,139653.437561661
2526,130788.166064302
2527,132074.332033225
2528,125019.688816708
2529,125297.561858043
2530,123382.278124707
2531,247258.003367086
2532,227116.462441275
2533,203617.223817719
2534,244341.637592532
2535,281433.565203687
2536,237766.440332515
2537,225650.658933942
2538,182438.698162643
2539,186686.426142669
2540,178200.652319332
2541,181641.493679174
2542,181098.885756637
2543,138748.020530619
2544,120473.434822976
2545,136296.668971527
2546,137309.861097722
2547,132579.149928103
2548,145094.760823081
2549,167846.480359679
2550,395059.209593689
2551,149015.828391615
2552,115769.933102151
2553,86898.9597843848
2554,109740.269989964
2555,120074.718431544
2556,113208.087842573
2557,114806.652297634
2558,137795.607752367
2559,127102.573420089
2560,135296.493658788
2561,127195.838362999
2562,132794.267002671
2563,136496.104565595
2564,166553.290963884
2565,146810.452099423
2566,154469.278985864
2567,119545.245701085
2568,184469.64564832
2569,188841.88598752
2570,127189.287548038
2571,192314.961112614
2572,149877.91984646
2573,200928.056623032
2574,282464.501103668
2575,119287.980178027
2576,113721.516997123
2577,132310.631626384
2578,90898.9043083316
2579,88677.110448052
2580,116237.389954629
2581,119598.471067601
2582,110809.985466418
2583,294529.054278124
2584,163837.426221907
2585,216877.879839146
2586,226837.093701821
2587,187531.69069792
2588,132259.643580494
2589,142701.423387156
2590,220557.553158858
2591,208039.57261581
2592,219328.145582927
2593,258896.685471639
2594,159642.239524983
2595,194764.815561466
2596,336648.914875334
2597,208771.62821594
2598,275765.875776321
2599,337606.633456652
2600,163346.35481371
2601,151520.862831798
2602,86386.6918913264
2603,100789.954357294
2604,89719.9561397155
2605,88410.0704989922
2606,157045.610624096
2607,179684.233201273
2608,194349.526079474
2609,164451.114995372
2610,92183.7706478866
2611,131991.424717198
2612,145874.87796446
2613,135244.692271316
2614,126485.343113261
2615,142219.009876808
2616,143036.254860301
2617,186991.550331334
2618,187578.220296112
2619,196865.677623713
2620,182245.143339276
2621,183701.241073368
2622,186198.951989952
2623,255944.97452319
2624,300697.459609683
2625,279092.965306582
2626,170776.594126626
2627,155482.152417303
2628,398239.910743043
2629,443090.407564954
2630,348585.260292959
2631,431047.436779457
2632,389731.495423545
2633,294266.930955825
2634,366336.622160232
2635,155131.387993629
2636,180624.325510092
2637,175760.936794964
2638,248948.584961585
2639,177542.621513309
2640,144184.346234692
2641,114911.211721682
2642,203386.86169553
2643,97650.7095868056
2644,139172.314361108
2645,94092.7937012812
2646,85245.3158830557
2647,95356.6115765574
2648,136822.074607565
2649,138702.509488273
2650,129191.957346483
2651,147823.266674838
2652,398605.129735934
2653,266381.889793274
2654,270050.29822916
2655,374516.254810791
2656,343666.04545708
2657,316248.099605574
2658,290242.400578461
2659,308190.651561213
2660,351155.746779768
2661,346947.093378152
2662,350475.499285446
2663,285200.540592299
2664,278099.930933679
2665,316419.941287807
2666,289471.569137328
2667,173034.973926621
2668,177398.849115642
2669,180830.218853717
2670,289285.417178745
2671,179552.384401244
2672,187298.729849957
2673,209412.054693668
2674,208243.515292406
2675,170879.511406712
2676,191822.031980175
2677,191085.149815146
2678,253108.506593779
2679,283572.202104709
2680,272047.975520024
2681,361812.268320468
2682,317394.662973687
2683,462392.227793295
2684,307073.943481461
2685,323981.888543363
2686,276313.651221074
2687,320919.902175559
2688,217216.561760968
2689,204979.722251657
2690,401092.418912332
2691,199388.219918185
2692,124992.378815939
2693,198773.428828318
2694,133737.353802629
2695,195857.256574926
2696,186041.705429274
2697,197231.413276438
2698,199676.382440624
2699,185171.582537237
2700,169609.220683264
2701,172926.24179688
2702,123039.121637365
2703,121121.962675791
2704,138935.059459238
2705,124501.322229227
2706,121793.022162524
2707,126873.999061041
2708,130016.39165822
2709,96973.7553380141
2710,127617.52911609
2711,260146.146547328
2712,345134.467117167
2713,186941.455071484
2714,148343.669895172
2715,168462.942373821
2716,169049.320139618
2717,198484.37494424
2718,237567.941411369
2719,157740.522895762
2720,151462.497857085
2721,136975.599285933
2722,154946.91357092
2723,149300.577271401
2724,129975.136346266
2725,133560.367932112
2726,137221.514449647
2727,175023.562528439
2728,171989.171377712
2729,156457.900102951
2730,135143.072167021
2731,119526.481369613
2732,120391.293118232
2733,157432.29835091
2734,154717.713668692
2735,129974.446611465
2736,148650.065570217
2737,121872.002432542
2738,129118.206210226
2739,159286.986629485
2740,135907.901920759
2741,150174.308763185
2742,155000.222085962
2743,145926.987306949
2744,147439.340586202
2745,131581.403364493
2746,131649.154773037
2747,154460.695714383
2748,129981.163206393
2749,131216.057393325
2750,135085.304350424
2751,130889.110871653
2752,225342.447811666
2753,148142.481748088
2754,228168.385395574
2755,119368.880965371
2756,103939.621600661
2757,89307.0944746043
2758,103200.040162847
2759,151336.475235493
2760,147325.530112
2761,145645.788760801
2762,140183.745735785
2763,177575.258997424
2764,159768.09821781
2765,228721.61442847
2766,125397.44113424
2767,89778.7450951426
2768,127768.586832543
2769,131156.296131405
2770,129083.359197768
2771,117406.71427477
2772,110425.505943085
2773,158916.808577572
2774,124278.393097963
2775,127212.409029877
2776,128181.90688151
2777,134078.041597756
2778,104842.357592831
2779,146866.212040135
2780,99786.9634888691
2781,100845.166412237
2782,100504.924991333
2783,108061.078596592
2784,117266.04315138
2785,134425.819362102
2786,88343.1192363821
2787,108052.051966946
2788,95091.7685995654
2789,139291.216207441
2790,93287.0337792965
2791,117386.682066785
2792,75469.2447994732
2793,157570.213275679
2794,109681.606237309
2795,111626.16811677
2796,100663.549889226
2797,183401.883619318
2798,107785.921066855
2799,117753.204681192
2800,71048.4563364085
2801,107711.636434596
2802,135973.642245313
2803,148759.058410987
2804,142555.791807806
2805,105340.526538231
2806,101618.517762313
2807,148098.545746412
2808,150314.395221933
2809,129831.685316763
2810,131153.766907383
2811,161252.608830488
2812,140855.255373414
2813,174693.578526645
2814,154239.231911863
2815,112415.714870611
2816,218374.411786008
2817,168043.846649475
2818,130296.649509574
2819,169082.185436663
2820,148584.607593682
2821,120559.677368231
2822,192235.443507859
2823,248040.566451061
2824,181655.886460378
2825,153013.083114919
2826,130500.268707071
2827,127167.063189639
2828,252503.986165347
2829,202303.742108811
2830,225272.052681566
2831,191960.944556253
2832,257677.825800201
2833,285324.867435826
2834,208479.435644609
2835,226709.868866665
2836,203428.582373217
2837,157566.656844711
2838,149293.664163474
2839,191244.838357189
2840,187627.978955064
2841,199456.621502425
2842,226832.3166196
2843,138507.171530302
2844,145029.833904731
2845,114267.52215044
2846,208752.562767297
2847,197198.88912814
2848,207388.734256102
2849,208930.14146461
2850,270849.250162737
